UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day,Time per Session_log,Engagement Efficiency_log,Videos per Session_log,Video Consumption Ratio_log
608,-0.8143145667770147,Female,United States,-0.9979713304389256,0,0,Driver,Rural,Instagram,0.042831273562497676,5,Asmr,28,9573,2,17,4,19,7,3,Entertainment,Smartphone,Android,09:55:00,9,1,At Work,Wi-Fi,9,0.073449208447218,-0.01669462097416897,-0.55693443233158,-0.2704542659106033,Morning,0.07087702324178016,-0.01683554682979196,-0.8140375116082886,-0.31533322060686736
609,1.1870046852691716,Other,United States,-1.5668385338047568,0,1,Students,Rural,Youtube,-0.6841324680380484,17,Life Hacks,5,4908,5,18,6,1,1,9,Entertainment,Smartphone,Android,22:15:00,3,7,At School,Mobile Data,22,-0.5668791580536608,-0.11447502214395278,-0.6204790213537201,0.04039947295050478,Night,-0.8367385092079431,-0.1215746145274354,-0.9688454039739766,0.039604748008710194
610,1.3352505557911114,Male,Philippines,-1.5845418700090876,0,0,Waiting Staff,Rural,Instagram,-0.5053708922346354,7,Jokes/Memes,16,8006,1,3,26,29,1,9,Boredom,Smartphone,Ios,22:15:00,3,7,At Work,Mobile Data,22,-0.3144686044742017,0.10301161166864656,-0.14601275665507357,-0.5851457052514781,Night,-0.3775609815744125,0.09804426756740074,-0.15783902284034818,-0.8798279173919313
611,-1.110806307820894,Male,India,1.5564093298435833,1,1,Cashier,Rural,Tiktok,-0.45770113868705864,10,Life Hacks,25,9086,8,23,49,87,5,5,Boredom,Smartphone,Ios,16:25:00,7,3,At School,Mobile Data,16,-0.4218185112256251,0.17425776279329938,0.022027378759030457,0.09028957918747267,Afternoon,-0.5478674651763568,0.16063625675540394,0.02178828081508096,0.08644332993663087
612,0.2234065268765634,Male,Brazil,-1.3053349675864983,0,0,Driver,Rural,Facebook,-1.148912565126922,11,Life Hacks,4,9759,5,10,39,33,4,6,Habit,Tablet,Macos,17:45:00,6,4,At Work,Mobile Data,17,-0.5802036195473973,1.1679249753093186,-0.1686063883073901,0.005860168632603854,Evening,-0.8679854937085186,0.7737704774939846,-0.18465193598839358,0.005843064633418403
613,-1.6296668546476831,Other,Germany,-1.4342321154742215,0,1,Waiting Staff,Rural,Tiktok,-1.1727474419007105,3,Pranks,17,6412,2,1,39,52,7,3,Entertainment,Smartphone,Android,09:55:00,9,1,At School,Wi-Fi,9,-0.26167356836694433,0.5897732631140793,1.1658299811575534,-0.619685009569379,Morning,-0.30336923289002016,0.46359140424849016,0.7728036511108588,-0.9667554474421198
614,-1.4072980488647737,Male,Vietnam,1.5424574148825512,1,1,Labor/Worker,Rural,Youtube,1.6159331406325317,10,Trends,24,8605,9,6,9,41,4,6,Entertainment,Smartphone,Ios,17:45:00,6,4,At Work,Wi-Fi,17,0.015626073663078947,-0.34213089960565085,-0.5428134125488822,-0.6120096086098455,Evening,0.015505243680591843,-0.41874930301802327,-0.7826636837754429,-0.9467747041238727
615,0.37165239739850314,Male,Indonesia,0.4456935862237686,1,1,Driver,Rural,Tiktok,0.4599416171037946,10,Trends,21,4120,2,3,45,23,4,6,Entertainment,Smartphone,Android,17:45:00,6,4,At Home,Mobile Data,17,-0.22823671216568134,-0.4271203790053195,-0.03445670037176085,-0.6311981110086793,Evening,-0.2590773979517616,-0.5570796698625703,-0.03506433127478767,-0.9974956653189959
616,0.9646358794862621,Male,Brazil,1.0479442235749095,1,1,Driver,Rural,Facebook,0.5314462474251598,14,Gaming,2,8507,7,19,14,5,5,5,Procrastination,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,-0.35393917908772277,-0.20469761685549398,-0.5286923927661843,-0.3203443721475712,Afternoon,-0.4368616296123651,-0.22903288048825976,-0.7522443042240573,-0.38616903871956154
617,1.038758814747232,Male,United States,-1.2626362066936718,0,0,Students,Urban,Tiktok,-0.3385267548181166,12,Entertainment,12,4666,8,4,48,71,1,9,Procrastination,Smartphone,Android,22:15:00,3,7,At School,Mobile Data,22,-0.4482160292792538,-0.26069502297157876,-0.10506179928524992,-0.5659572028526443,Night,-0.5945986666952837,-0.30204475435947437,-0.11100061257203302,-0.8346121388048635
618,-0.36957695521119555,Female,Philippines,0.7316446167241983,1,1,Labor/Worker,Rural,Facebook,1.341832057733965,15,Vlogs,1,4820,6,29,9,57,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,-0.2634334029038529,-0.46220580573423437,-0.5851764718969756,-0.2704542659106033,Afternoon,-0.30575562341163304,-0.620279330546354,-0.879902082675525,-0.31533322060686736
619,-1.184929243081864,Other,Indonesia,1.301144082097327,1,0,Manager,Urban,Facebook,-1.3395915793172293,10,Entertainment,12,7835,7,20,15,6,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,-0.6078581622702464,1.4081874377982477,-0.45808729385269525,1.2761390274354034,Afternoon,-0.936131673693455,0.8788743640344413,-0.6126503492826575,0.8224805985089846
620,1.557619361574021,Male,United States,-1.651645944383599,0,1,Waiting Staff,Urban,Tiktok,1.4490890032160129,10,Comedy,12,1849,1,23,37,49,1,9,Entertainment,Tablet,Android,22:15:00,3,7,At Home,Wi-Fi,22,-0.01957061707509261,-0.5798228886243649,-0.14742485863334334,-0.37023447838453916,Night,-0.01976465743363859,-0.8670789628410329,-0.15949393134319556,-0.4624077167876369
621,-1.7037897899086532,Female,Brazil,0.18650831403226767,1,0,Waiting Staff,Rural,Instagram,-0.5292057690084238,19,Vlogs,12,1953,4,3,20,22,5,5,Entertainment,Computer,Windows,16:25:00,7,3,At Work,Wi-Fi,16,-0.56436510871522,-0.4622672513151957,-0.5216318828748354,-0.5851457052514781,Afternoon,-0.8309507917629331,-0.6203935918978355,-0.7373747233718367,-0.8798279173919313
622,-0.14720814942828594,Male,India,0.9660452182296361,1,1,Labor/Worker,Rural,Youtube,-0.32660931643122243,1,Gaming,19,8580,7,8,8,77,1,9,Habit,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,2.411515093197188,0.05942621290674879,0.45977899202266265,-0.4431507875001077,Night,1.2271565014749535,0.057727452985056396,0.37828504893490056,-0.5854607893491239
623,-0.5178228257331352,Male,Germany,1.4543200910652754,1,0,Labor/Worker,Rural,Instagram,1.5920982638587433,10,Vlogs,25,2769,1,8,32,76,5,5,Entertainment,Smartphone,Macos,16:25:00,7,3,At School,Mobile Data,16,0.010597974986197307,-0.5496838311628365,-0.2180299575468324,-0.5851457052514781,Afternoon,0.01054221009986318,-0.7978053455078672,-0.2459388480540474,-0.8798279173919313
624,-1.259052178342834,Male,United States,-1.6601604060818724,0,1,Labor/Worker,Rural,Instagram,1.6516854557932144,2,Jokes/Memes,17,3046,1,27,47,4,4,6,Boredom,Smartphone,Windows,17:45:00,6,4,At Home,Mobile Data,17,2.939465454269762,-0.5416242191267431,2.648537058340824,-0.3356951740666383,Evening,1.3710450426004948,-0.7800659490234982,1.294326281316212,-0.4090141596476383
625,0.07516065635462366,Male,Indonesia,-1.6508872299748418,0,0,Cashier,Rural,Tiktok,1.5801808254718492,17,Gaming,20,7594,6,29,21,72,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At Home,Mobile Data,22,-0.28580844201597627,-0.37535247704540564,-0.49480194528770954,-0.3011558697487374,Night,-0.3366040641324443,-0.4705677516054867,-0.6828047390431222,-0.3583275512404439
626,1.557619361574021,Female,Indonesia,1.5058705200602673,1,1,Waiting Staff,Urban,Youtube,1.4133366880553304,7,Trends,24,6840,4,7,41,64,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At School,Mobile Data,22,0.2637627433671887,-0.3897512248506755,0.15758916867292946,-0.5928211062110117,Night,0.23409357507395942,-0.49388857684041493,0.14633953958173024,-0.8985026476309539
627,-1.4814209841257435,Male,United States,-0.37388657843577666,1,0,Waiting Staff,Rural,Youtube,0.7697950151630437,7,Trends,24,5066,3,2,19,37,5,5,Procrastination,Tablet,Macos,16:25:00,7,3,At Work,Mobile Data,16,0.06992953937340084,-0.40899393262172945,-0.2872229544820517,-0.6580620143670466,Afternoon,0.06759279525264253,-0.5259289953372469,-0.33858660660172185,-1.0731258869201583
628,0.8905129442252921,Male,Pakistan,-0.5751566507588238,0,1,Students,Rural,Instagram,0.8174647687106205,9,Vlogs,26,2415,5,21,29,31,4,6,Boredom,Smartphone,Windows,17:45:00,6,4,At Home,Mobile Data,17,-0.09147242815450028,-0.5367700182307986,-0.21520575359029284,-0.3280197731071048,Evening,-0.09593004284968382,-0.7695316273370799,-0.24233370204008606,-0.3975263631584148
629,-1.3331751136038037,Male,Brazil,0.6851101329871001,1,0,Artist,Rural,Tiktok,0.8651345222581973,2,Asmr,28,2389,9,6,31,37,5,5,Entertainment,Tablet,Ios,16:25:00,7,3,At Home,Wi-Fi,16,2.1098291725842886,-0.5399651884407873,1.5188554757249986,-0.5889834057312449,Afternoon,1.134567796253032,-0.7764531150597428,0.9238046220544334,-0.8891216899511958
630,0.5198982679204428,Male,Pakistan,-0.07385718057285531,1,1,Students,Rural,Youtube,-1.2204171954482872,14,Pranks,11,5924,3,28,6,45,4,6,Habit,Smartphone,Ios,17:45:00,6,4,At Home,Wi-Fi,17,-0.6179143596240096,0.588923265910781,-0.6091822055275619,1.4987256552618757,Evening,-0.9621105060363215,0.46305659558349394,-0.9395138263996696,0.9157808640183787
631,-0.36957695521119555,Female,Mexico,0.7989172943006555,1,0,Labor/Worker,Rural,Instagram,-1.387261332864806,17,Entertainment,13,8495,5,16,4,90,7,3,Boredom,Computer,Ios,09:55:00,9,1,At Home,Mobile Data,9,-0.6541166700975577,1.8364324143081816,-0.6360121431146877,1.0612278005684646,Morning,-1.0616537576017921,1.0425470703573676,-1.0106347721070463,0.7233018249457267
632,1.483496426313051,Female,Brazil,1.046553247158855,1,1,Engineer,Urban,Youtube,-1.3753438944779117,1,Jokes/Memes,27,763,5,10,43,8,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Home,Mobile Data,16,0.1991516753692594,-0.4321384347838274,5.402135915966897,0.37427941469021353,Afternoon,0.1816143696037451,-0.5658776131772779,1.8566316715576923,0.31792953170654564
633,1.1128817500082018,Female,United States,-0.5379374939292425,0,0,Artist,Rural,Tiktok,0.5671985625858423,9,Entertainment,8,7541,9,4,29,40,7,3,Entertainment,Smartphone,Android,09:55:00,9,1,At Home,Mobile Data,9,-0.1500497777401716,-0.26111490110814783,-0.21520575359029284,-0.6158473090896123,Morning,-0.16257749325985923,-0.3026128520009094,-0.24233370204008606,-0.956715172850159
634,0.2234065268765634,Male,India,-1.1060881336868034,0,1,Labor/Worker,Urban,Tiktok,-0.7079673448118368,19,Gaming,10,815,4,13,42,97,4,6,Habit,Smartphone,Android,17:45:00,6,4,At School,Mobile Data,17,-0.5842260984889026,-0.5584603083101453,-0.3578280533955408,-0.1514855510378336,Evening,-0.8776136724567283,-0.8174873610767804,-0.4428991815501596,-0.1642681656229493
635,-1.0366833725599243,Male,Philippines,1.0283862521491725,1,1,Labor/Worker,Rural,Tiktok,0.3288497948479584,4,Jokes/Memes,8,6255,1,10,3,93,4,6,Entertainment,Smartphone,Android,17:45:00,6,4,At Home,Mobile Data,17,0.41913099248283187,-0.2913256450807978,-0.5639949422229289,-0.47769009181800864,Evening,0.350044707153969,-0.3443591599089866,-0.8301014352942605,-0.6494941734307285
636,0.1492835916155935,Male,United States,-0.004392661371099977,1,1,Engineer,Urban,Youtube,0.29309747968727584,8,Trends,20,877,5,21,1,5,5,5,Habit,Smartphone,Ios,16:25:00,7,3,At School,Mobile Data,16,-0.1528152320124565,-0.5981541536111593,-0.6529573668539251,-0.23591496159270242,Afternoon,-0.16583646409695657,-0.9116867305996963,-1.0583076444897719,-0.269076189193926
637,-0.36957695521119555,Male,Pakistan,0.6762584648849347,1,1,Waiting Staff,Rural,Facebook,0.543363685812054,13,Asmr,8,7173,1,14,44,28,5,5,Habit,Tablet,Macos,16:25:00,7,3,At School,Mobile Data,16,-0.3250276116956532,-0.27630220053575455,-0.1926121219379764,-0.4201245846215072,Afternoon,-0.3930834951620718,-0.3233813777886512,-0.2139510842231603,-0.5449419995862904
638,1.1128817500082018,Male,India,-0.8137301815124253,0,0,Waiting Staff,Rural,Youtube,0.3169323564610642,4,Asmr,9,7073,6,9,15,81,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,0.41284586913672977,-0.24225110775302197,-0.14036434874199447,-0.4968785942168425,Afternoon,0.3456060171700311,-0.2774032249430456,-0.15124664083230008,-0.6869237746198549
639,-1.5555439193867133,Female,Philippines,0.7437418964638244,1,1,Waiting Staff,Rural,Facebook,1.7470249628883678,9,Life Hacks,7,4798,7,11,47,87,1,9,Habit,Smartphone,Ios,22:15:00,3,7,At Work,Mobile Data,22,0.12649564948831946,-0.48429549208982964,0.06721464206366337,-0.5506064009335772,Night,0.11911161891050702,-0.6622213366212334,0.06505211615975003,-0.7998561626202335
640,1.557619361574021,Female,United States,1.4938575419216142,1,0,Driver,Rural,Tiktok,1.031978659674716,9,Trends,14,6989,1,23,21,9,1,9,Habit,Smartphone,Windows,22:15:00,3,7,At Work,Mobile Data,22,-0.041191441385683716,-0.34844955351450685,-0.3408828296563034,-0.3203443721475712,Night,-0.04206385008052505,-0.42840045412479566,-0.41685396006616265,-0.38616903871956154
641,-0.8143145667770147,Other,United States,0.308366278238745,1,1,Driver,Rural,Instagram,-0.541123207395318,18,Asmr,28,5039,4,18,46,2,4,6,Habit,Tablet,Macos,17:45:00,6,4,At School,Mobile Data,17,-0.5578285804352738,-0.16235137064298288,-0.30840448415609845,-0.040192237124597276,Evening,-0.816057645020402,-0.17715656313950284,-0.3687540089362109,-0.04102226157715241
642,0.29752946213753323,Male,India,0.2179528111951982,1,0,Students,Rural,Facebook,-1.5064357167337479,12,Jokes/Memes,2,9771,9,11,31,63,4,6,Procrastination,Tablet,Ios,17:45:00,6,4,At Work,Mobile Data,17,-0.6536138602298694,3.3533804352209793,-0.30558028019955885,0.9959868924124295,Evening,-1.0602011153053064,1.4709526548508107,-0.3646787177090932,0.6911386109400693
643,-0.2954540199502257,Male,United States,1.62127941179231,1,1,Engineer,Rural,Tiktok,1.627850579019426,10,Gaming,25,6324,1,17,7,96,5,5,Habit,Smartphone,Windows,16:25:00,7,3,At School,Wi-Fi,16,0.01814012300151981,-0.4243143641414191,-0.5710554521142778,-0.46617699037870836,Afternoon,0.017977554040671404,-0.5521935383523447,-0.8464276274164261,-0.6276909376179565
644,0.29752946213753323,Female,Philippines,0.7931847854344912,1,0,Students,Rural,Tiktok,-0.08826054869333849,11,Trends,11,9395,9,2,17,51,5,5,Habit,Computer,Android,16:25:00,7,3,At Home,Mobile Data,16,-0.3768170280675343,0.018964297843718166,-0.4510267839613464,-0.6388735119682127,Afternoon,-0.47291510839891776,0.018786717163320695,-0.5997056254775605,-1.0185269996592987
645,-1.184929243081864,Female,United States,-0.8671773965293098,0,1,Labor/Worker,Rural,Facebook,-1.387261332864806,7,Jokes/Memes,8,2823,8,3,19,31,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,-0.5802036195473973,0.17681799533335446,-0.2872229544820517,-0.3625590774250057,Afternoon,-0.8679854937085186,0.16281418193983385,-0.33858660660172185,-0.4502936767143264
646,1.2611276205301414,Other,India,-1.6108861203131515,0,0,Students,Rural,Instagram,-1.5541054702813248,9,Asmr,13,5287,5,11,39,7,5,5,Procrastination,Tablet,Android,16:25:00,7,3,At Work,Wi-Fi,16,-0.6473287368837674,1.9290923503978554,-0.05846243400234712,1.3183537327128378,Afternoon,-1.0422189219060687,1.0746925970166437,-0.06024103152409271,0.8408573358258112
647,1.1128817500082018,Male,India,-0.17265865691321605,1,1,Labor/Worker,Rural,Tiktok,-0.8390591670676729,6,Jokes/Memes,21,3285,6,18,3,30,4,6,Entertainment,Tablet,Android,17:45:00,6,4,At School,Wi-Fi,17,-0.3665094257799269,-0.2338535450216413,-0.5992974916796734,0.15936818782327453,Evening,-0.45651015822654734,-0.2663819330281636,-0.9145360015135451,0.14787519106445415
648,-1.7037897899086532,Female,India,1.5279575395151945,1,0,Waiting Staff,Rural,Facebook,-0.11209542546712689,19,Entertainment,15,7433,7,27,30,58,1,9,Boredom,Tablet,Android,22:15:00,3,7,At Home,Mobile Data,22,-0.5181066008879088,-0.11312321936280371,-0.446790478026537,0.03656177247073801,Night,-0.7300323530596879,-0.1200492233041555,-0.592018466806293,0.0359092482917473
649,-1.5555439193867133,Male,Vietnam,-0.023149767587593375,1,1,Students,Urban,Instagram,-0.4338662619132702,16,Asmr,28,6174,4,3,35,3,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,-0.5251459390355431,-0.09937989108778802,-0.36065225735208034,-0.5928211062110117,Afternoon,-0.7447477622302249,-0.10467174301371539,-0.4473067744296838,-0.8985026476309539
650,-0.8143145667770147,Female,Germany,-1.6179253039943973,0,0,Labor/Worker,Rural,Instagram,0.9247217141926682,15,Pranks,3,4826,6,26,29,51,1,9,Habit,Tablet,Android,22:15:00,3,7,At School,Mobile Data,22,-0.32201075248952427,-0.4333673464030539,-0.3973669087870947,-0.2551034639915362,Night,-0.38862385029659063,-0.5680440624716082,-0.5064467397330783,-0.294509948087986
651,0.29752946213753323,Male,United States,-0.6188670308633264,0,1,Labor/Worker,Rural,Tiktok,0.4122718635562178,7,Life Hacks,23,3664,7,15,14,56,1,9,Entertainment,Tablet,Android,22:15:00,3,7,Commuting,Mobile Data,22,-0.03792317724571066,-0.44744862537335683,-0.3874821949392062,-0.3817475798238395,Night,-0.03866097417191657,-0.5932088641635556,-0.49017726749875407,-0.4808584580291782
652,0.07516065635462366,Male,United States,-0.5523109168951398,0,0,Cashier,Rural,Youtube,1.6636028941801084,16,Vlogs,14,497,6,11,35,73,4,6,Entertainment,Tablet,Android,17:45:00,6,4,At Work,Mobile Data,17,-0.24860051180705203,-0.6316931998858809,-0.36065225735208034,-0.5467687004538104,Evening,-0.28581782698044567,-0.9988389921823723,-0.4473067744296838,-0.7913526887836867
653,0.6681441384423826,Male,Brazil,-1.5939836493180641,0,1,Artist,Rural,Youtube,-0.11209542546712689,5,Vlogs,15,7641,6,11,28,10,5,5,Habit,Smartphone,Windows,16:25:00,7,3,At Home,Mobile Data,16,0.008083925647756443,-0.09812025667808089,0.12087451723791505,-0.39709838174290657,Afternoon,0.008051425754478165,-0.10327409006722901,0.11410919958889124,-0.5060012493684796
654,1.038758814747232,Female,United States,-1.5129698107830072,0,0,Waiting Staff,Urban,Tiktok,-1.4349310864123828,16,Jokes/Memes,2,4643,2,28,30,61,1,9,Boredom,Tablet,Android,22:15:00,3,7,Commuting,Wi-Fi,22,-0.6571335293036866,0.8846403652173036,-0.40442741867844356,2.7728422145444425,Night,-1.0704142058739146,0.6337370150145608,-0.5182320146222121,1.3278286204799434
655,-1.3331751136038037,Male,Pakistan,-0.8400322810160026,0,1,Students,Rural,Instagram,1.508676195150484,1,Vlogs,29,5056,5,28,26,50,1,9,Habit,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,6.283151074396063,-0.46293291177561,3.0015625529082692,-0.30499357022850415,Night,1.9855636084500008,-0.6216322607600094,1.38668492306771,-0.3638341819903613
656,1.483496426313051,Other,United States,1.5383687872353604,1,1,Students,Rural,Tiktok,0.22159284936591064,19,Pranks,19,131,3,25,7,47,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At School,Mobile Data,22,-0.48089867067898456,-0.6412889514460074,-0.6176548173971805,-0.12845934815923296,Night,-0.6556561753334783,-1.0252380932623022,-0.9614314590146675,-0.13749276928003382
657,1.557619361574021,Male,India,-0.4727723563771104,0,1,Labor/Worker,Rural,Facebook,-0.421948823526376,5,Life Hacks,12,5443,7,20,39,90,4,6,Procrastination,Computer,Ios,17:45:00,6,4,At Home,Mobile Data,17,-0.12264663995116659,-0.1686597836216786,0.431536952457267,-0.03251683616506384,Evening,-0.13084544866218484,-0.1847161619196947,0.35874865902465547,-0.03305725595060811
658,0.5940212031814127,Male,United States,0.22191498644092936,1,1,Students,Rural,Youtube,1.627850579019426,7,Gaming,25,857,4,28,31,1,1,9,Boredom,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,0.32837381136511795,-0.6187077004427215,-0.04434141421964936,-0.3203443721475712,Night,0.283955495906609,-0.9641890075565384,-0.04535455756089281,-0.38616903871956154
659,1.557619361574021,Female,Vietnam,0.6814008625442879,1,0,Labor/Worker,Rural,Facebook,1.1034832899960811,19,Pranks,20,8712,1,25,5,94,5,5,Procrastination,Tablet,Ios,16:25:00,7,3,At School,Wi-Fi,16,-0.38310215141363635,-0.28353229722887013,-0.6331879391581482,-0.3011558697487374,Afternoon,-0.48305183023191584,-0.33342210911351006,-1.002905657892171,-0.3583275512404439
660,1.7058652320959606,Male,India,-0.5664314350581179,0,1,Labor/Worker,Rural,Tiktok,-1.4826008399599595,5,Gaming,4,8221,6,11,35,57,5,5,Procrastination,Smartphone,Windows,16:25:00,7,3,At Home,Mobile Data,16,-0.5701474221936339,2.4689839475145114,0.3185687941956845,0.8693427765801262,Afternoon,-0.8443129713891666,1.2438617405668488,0.27654690155602063,0.625586912716965
661,-0.2213310846892558,Female,Mexico,-0.955356871147072,0,0,Waiting Staff,Rural,Tiktok,1.1869053587043406,17,Vlogs,3,6147,6,19,47,38,1,9,Habit,Tablet,Android,22:15:00,3,7,At Work,Wi-Fi,22,-0.33483240411557247,-0.3983843289757413,-0.28016244459070283,-0.40093608222267335,Night,-0.40771624619261054,-0.5081364577757694,-0.32872970991457745,-0.5123869790848563
