UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day
618,36,Female,Philippines,76882,1,1,Labor/Worker,Rural,Facebook,264,15,Vlogs,1,4820,6,29,9,57,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,17.6,18.258,0.6,0.11,Afternoon
619,25,Other,Indonesia,90393,1,0,Manager,Urban,Facebook,39,10,Entertainment,12,7835,7,20,15,6,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,3.9,200.897,1.5,0.513,Afternoon
620,62,Male,United States,20340,0,1,Waiting Staff,Urban,Tiktok,273,10,Comedy,12,1849,1,23,37,49,1,9,Entertainment,Tablet,Android,22:15:00,3,7,At Home,Wi-Fi,22,27.3,6.773,3.7,0.084,Night
621,18,Female,Brazil,63949,1,0,Waiting Staff,Rural,Instagram,107,19,Vlogs,12,1953,4,3,20,22,5,5,Entertainment,Computer,Windows,16:25:00,7,3,At Work,Wi-Fi,16,5.63,18.252,1.05,0.028,Afternoon
622,39,Male,India,82443,1,1,Labor/Worker,Rural,Youtube,124,1,Gaming,19,8580,7,8,8,77,1,9,Habit,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,124.0,69.194,8.0,0.065,Night
623,34,Male,Germany,94027,1,0,Labor/Worker,Rural,Instagram,285,10,Vlogs,25,2769,1,8,32,76,5,5,Entertainment,Smartphone,Macos,16:25:00,7,3,At School,Mobile Data,16,28.5,9.716,3.2,0.028,Afternoon
624,24,Male,United States,20138,0,1,Labor/Worker,Rural,Instagram,290,2,Jokes/Memes,17,3046,1,27,47,4,4,6,Boredom,Smartphone,Windows,17:45:00,6,4,At Home,Mobile Data,17,145.0,10.503,23.5,0.093,Evening
625,42,Male,Indonesia,20358,0,0,Cashier,Rural,Tiktok,284,17,Gaming,20,7594,6,29,21,72,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At Home,Mobile Data,22,16.71,26.739,1.24,0.102,Night
626,62,Female,Indonesia,95250,1,1,Waiting Staff,Urban,Youtube,270,7,Trends,24,6840,4,7,41,64,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At School,Mobile Data,22,38.57,25.333,5.86,0.026,Night
627,21,Male,United States,50654,1,0,Waiting Staff,Rural,Youtube,216,7,Trends,24,5066,3,2,19,37,5,5,Procrastination,Tablet,Macos,16:25:00,7,3,At Work,Mobile Data,16,30.86,23.454,2.71,0.009,Afternoon
628,53,Male,Pakistan,45879,0,1,Students,Rural,Instagram,220,9,Vlogs,26,2415,5,21,29,31,4,6,Boredom,Smartphone,Windows,17:45:00,6,4,At Home,Mobile Data,17,24.44,10.977,3.22,0.095,Evening
629,23,Male,Brazil,75778,1,0,Artist,Rural,Tiktok,224,2,Asmr,28,2389,9,6,31,37,5,5,Entertainment,Tablet,Ios,16:25:00,7,3,At Home,Wi-Fi,16,112.0,10.665,15.5,0.027,Afternoon
630,48,Male,Pakistan,57772,1,1,Students,Rural,Youtube,49,14,Pranks,11,5924,3,28,6,45,4,6,Habit,Smartphone,Ios,17:45:00,6,4,At Home,Wi-Fi,17,3.5,120.898,0.43,0.571,Evening
631,36,Female,Mexico,78478,1,0,Labor/Worker,Rural,Instagram,35,17,Entertainment,13,8495,5,16,4,90,7,3,Boredom,Computer,Ios,09:55:00,9,1,At Home,Mobile Data,9,2.06,242.714,0.24,0.457,Morning
632,61,Female,Brazil,84353,1,1,Engineer,Urban,Youtube,36,1,Jokes/Memes,27,763,5,10,43,8,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Home,Mobile Data,16,36.0,21.194,43.0,0.278,Afternoon
633,56,Female,United States,46762,0,0,Artist,Rural,Tiktok,199,9,Entertainment,8,7541,9,4,29,40,7,3,Entertainment,Smartphone,Android,09:55:00,9,1,At Home,Mobile Data,9,22.11,37.894,3.22,0.02,Morning
634,44,Male,India,33283,0,1,Labor/Worker,Urban,Tiktok,92,19,Gaming,10,815,4,13,42,97,4,6,Habit,Smartphone,Android,17:45:00,6,4,At School,Mobile Data,17,4.84,8.859,2.21,0.141,Evening
635,27,Male,Philippines,83922,1,1,Labor/Worker,Rural,Tiktok,179,4,Jokes/Memes,8,6255,1,10,3,93,4,6,Entertainment,Smartphone,Android,17:45:00,6,4,At Home,Mobile Data,17,44.75,34.944,0.75,0.056,Evening
636,43,Male,United States,59420,1,1,Engineer,Urban,Youtube,176,8,Trends,20,877,5,21,1,5,5,5,Habit,Smartphone,Ios,16:25:00,7,3,At School,Mobile Data,16,22.0,4.983,0.12,0.119,Afternoon
637,36,Male,Pakistan,75568,1,1,Waiting Staff,Rural,Facebook,197,13,Asmr,8,7173,1,14,44,28,5,5,Habit,Tablet,Macos,16:25:00,7,3,At School,Mobile Data,16,15.15,36.411,3.38,0.071,Afternoon
638,56,Male,India,40219,0,0,Waiting Staff,Rural,Youtube,178,4,Asmr,9,7073,6,9,15,81,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,44.5,39.736,3.75,0.051,Afternoon
639,20,Female,Philippines,77169,1,1,Waiting Staff,Rural,Facebook,298,9,Life Hacks,7,4798,7,11,47,87,1,9,Habit,Smartphone,Ios,22:15:00,3,7,At Work,Mobile Data,22,33.11,16.101,5.22,0.037,Night
640,62,Female,United States,94965,1,0,Driver,Rural,Tiktok,238,9,Trends,14,6989,1,23,21,9,1,9,Habit,Smartphone,Windows,22:15:00,3,7,At Work,Mobile Data,22,26.44,29.366,2.33,0.097,Night
641,30,Other,United States,66840,1,1,Driver,Rural,Instagram,106,18,Asmr,28,5039,4,18,46,2,4,6,Habit,Tablet,Macos,17:45:00,6,4,At School,Mobile Data,17,5.89,47.538,2.56,0.17,Evening
642,45,Male,India,64695,1,0,Students,Rural,Facebook,25,12,Jokes/Memes,2,9771,9,11,31,63,4,6,Procrastination,Tablet,Ios,17:45:00,6,4,At Work,Mobile Data,17,2.08,390.84,2.58,0.44,Evening
643,37,Male,United States,97988,1,1,Engineer,Rural,Tiktok,288,10,Gaming,25,6324,1,17,7,96,5,5,Habit,Smartphone,Windows,16:25:00,7,3,At School,Wi-Fi,16,28.8,21.958,0.7,0.059,Afternoon
644,45,Female,Philippines,78342,1,0,Students,Rural,Tiktok,144,11,Trends,11,9395,9,2,17,51,5,5,Habit,Computer,Android,16:25:00,7,3,At Home,Mobile Data,16,13.09,65.243,1.55,0.014,Afternoon
645,25,Female,United States,38951,0,1,Labor/Worker,Rural,Facebook,35,7,Jokes/Memes,8,2823,8,3,19,31,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,5.0,80.657,2.71,0.086,Afternoon
646,58,Other,India,21307,0,0,Students,Rural,Instagram,21,9,Asmr,13,5287,5,11,39,7,5,5,Procrastination,Tablet,Android,16:25:00,7,3,At Work,Wi-Fi,16,2.33,251.762,4.33,0.524,Afternoon
647,56,Male,India,55428,1,1,Labor/Worker,Rural,Tiktok,81,6,Jokes/Memes,21,3285,6,18,3,30,4,6,Entertainment,Tablet,Android,17:45:00,6,4,At School,Wi-Fi,17,13.5,40.556,0.5,0.222,Evening
648,18,Female,India,95774,1,0,Waiting Staff,Rural,Facebook,142,19,Entertainment,15,7433,7,27,30,58,1,9,Boredom,Tablet,Android,22:15:00,3,7,At Home,Mobile Data,22,7.47,52.345,1.58,0.19,Night
649,20,Male,Vietnam,58975,1,1,Students,Urban,Instagram,115,16,Asmr,28,6174,4,3,35,3,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,7.19,53.687,2.19,0.026,Afternoon
650,30,Female,Germany,21140,0,0,Labor/Worker,Rural,Instagram,229,15,Pranks,3,4826,6,26,29,51,1,9,Habit,Tablet,Android,22:15:00,3,7,At School,Mobile Data,22,15.27,21.074,1.93,0.114,Night
651,45,Male,United States,44842,0,1,Labor/Worker,Rural,Tiktok,186,7,Life Hacks,23,3664,7,15,14,56,1,9,Entertainment,Tablet,Android,22:15:00,3,7,Commuting,Mobile Data,22,26.57,19.699,2.0,0.081,Night
652,42,Male,United States,46421,0,0,Cashier,Rural,Youtube,291,16,Vlogs,14,497,6,11,35,73,4,6,Entertainment,Tablet,Android,17:45:00,6,4,At Work,Mobile Data,17,18.19,1.708,2.19,0.038,Evening
653,50,Male,Brazil,21708,0,1,Artist,Rural,Youtube,142,5,Vlogs,15,7641,6,11,28,10,5,5,Habit,Smartphone,Windows,16:25:00,7,3,At Home,Mobile Data,16,28.4,53.81,5.6,0.077,Afternoon
654,55,Female,United States,23630,0,0,Waiting Staff,Urban,Tiktok,31,16,Jokes/Memes,2,4643,2,28,30,61,1,9,Boredom,Tablet,Android,22:15:00,3,7,Commuting,Wi-Fi,22,1.94,149.774,1.88,0.903,Night
655,23,Male,Pakistan,39595,0,1,Students,Rural,Instagram,278,1,Vlogs,29,5056,5,28,26,50,1,9,Habit,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,278.0,18.187,26.0,0.101,Night
656,61,Other,United States,96021,1,1,Students,Rural,Tiktok,170,19,Pranks,19,131,3,25,7,47,1,9,Boredom,Tablet,Ios,22:15:00,3,7,At School,Mobile Data,22,8.95,0.771,0.37,0.147,Night
657,62,Male,India,48308,0,1,Labor/Worker,Rural,Facebook,116,5,Life Hacks,12,5443,7,20,39,90,4,6,Procrastination,Computer,Ios,17:45:00,6,4,At Home,Mobile Data,17,23.2,46.922,7.8,0.172,Evening
658,49,Male,United States,64789,1,1,Students,Rural,Youtube,288,7,Gaming,25,857,4,28,31,1,1,9,Boredom,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,41.14,2.976,4.43,0.097,Night
659,62,Female,Vietnam,75690,1,0,Labor/Worker,Rural,Facebook,244,19,Pranks,20,8712,1,25,5,94,5,5,Procrastination,Tablet,Ios,16:25:00,7,3,At School,Wi-Fi,16,12.84,35.705,0.26,0.102,Afternoon
660,64,Male,India,46086,0,1,Labor/Worker,Rural,Tiktok,27,5,Gaming,4,8221,6,11,35,57,5,5,Procrastination,Smartphone,Windows,16:25:00,7,3,At Home,Mobile Data,16,5.4,304.481,7.0,0.407,Afternoon
661,38,Female,Mexico,36859,0,0,Waiting Staff,Rural,Tiktok,251,17,Vlogs,3,6147,6,19,47,38,1,9,Habit,Tablet,Android,22:15:00,3,7,At Work,Wi-Fi,22,14.76,24.49,2.76,0.076,Night
662,33,Male,India,27684,0,1,Cashier,Rural,Instagram,126,8,Life Hacks,5,4604,7,28,14,62,4,6,Habit,Tablet,Ios,17:45:00,6,4,At Home,Mobile Data,17,15.75,36.54,1.75,0.222,Evening
663,38,Male,Japan,21207,0,0,Students,Rural,Instagram,295,1,Trends,3,9452,8,1,36,79,1,9,Habit,Computer,Android,22:15:00,3,7,At School,Mobile Data,22,295.0,32.041,36.0,0.003,Night
664,28,Male,Philippines,66099,1,1,Manager,Rural,Instagram,291,2,Life Hacks,25,1558,3,27,27,89,5,5,Procrastination,Tablet,Macos,16:25:00,7,3,Commuting,Mobile Data,16,145.5,5.354,13.5,0.093,Afternoon
665,54,Male,United States,87496,1,0,Students,Rural,Facebook,153,15,Jokes/Memes,15,15,6,5,24,70,4,6,Procrastination,Computer,Android,17:45:00,6,4,At Work,Mobile Data,17,10.2,0.098,1.6,0.033,Evening
666,53,Other,Philippines,86093,1,1,Students,Rural,Instagram,214,18,Asmr,19,3605,2,10,40,82,5,5,Boredom,Computer,Ios,16:25:00,7,3,At School,Mobile Data,16,11.89,16.846,2.22,0.047,Afternoon
667,52,Male,Indonesia,49689,0,0,Labor/Worker,Rural,Tiktok,48,11,Life Hacks,2,1607,9,10,29,65,4,6,Entertainment,Tablet,Windows,17:45:00,6,4,At Work,Wi-Fi,17,4.36,33.479,2.64,0.208,Evening
668,36,Female,Pakistan,68651,1,1,Driver,Urban,Instagram,163,10,Asmr,12,5935,2,14,45,62,4,6,Habit,Tablet,Windows,17:45:00,6,4,At Work,Mobile Data,17,16.3,36.411,4.5,0.086,Evening
669,37,Male,United States,33893,0,0,Students,Urban,Youtube,185,4,Life Hacks,5,2016,3,2,22,56,1,9,Entertainment,Tablet,Macos,22:15:00,3,7,Commuting,Mobile Data,22,46.25,10.897,5.5,0.011,Night
670,35,Male,Pakistan,86418,1,1,Students,Urban,Instagram,250,5,Jokes/Memes,22,3574,2,4,8,67,7,3,Entertainment,Tablet,Android,09:55:00,9,1,At Home,Mobile Data,9,50.0,14.296,1.6,0.016,Morning
671,64,Male,Philippines,80011,1,0,Waiting Staff,Urban,Facebook,143,4,Pranks,17,7274,9,2,15,17,1,9,Entertainment,Tablet,Windows,22:15:00,3,7,At School,Mobile Data,22,35.75,50.867,3.75,0.014,Night
672,58,Male,India,58635,1,1,Students,Rural,Youtube,55,13,Vlogs,14,9935,1,18,49,8,1,9,Habit,Smartphone,Android,22:15:00,3,7,At School,Wi-Fi,22,4.23,180.636,3.77,0.327,Night
673,31,Male,Japan,76115,1,0,Waiting Staff,Rural,Youtube,59,13,Entertainment,28,3791,5,13,5,60,7,3,Entertainment,Smartphone,Windows,09:55:00,9,1,At School,Mobile Data,9,4.54,64.254,0.38,0.22,Morning
674,32,Male,India,98405,1,1,Waiting Staff,Rural,Youtube,175,18,Entertainment,27,6406,1,19,4,40,5,5,Habit,Computer,Windows,16:25:00,7,3,At Work,Mobile Data,16,9.72,36.606,0.22,0.109,Afternoon
675,48,Male,Mexico,92702,1,0,Students,Rural,Facebook,115,2,Gaming,22,1088,5,5,11,81,1,9,Habit,Tablet,Android,22:15:00,3,7,At Work,Mobile Data,22,57.5,9.461,5.5,0.043,Night
676,18,Male,Japan,98518,1,1,Labor/Worker,Rural,Tiktok,225,16,Pranks,10,1361,8,20,18,89,7,3,Procrastination,Smartphone,Macos,09:55:00,9,1,At Work,Mobile Data,9,14.06,6.049,1.12,0.089,Morning
677,20,Male,Japan,92805,1,1,Students,Rural,Instagram,155,1,Life Hacks,3,4473,8,2,42,62,1,9,Entertainment,Tablet,Macos,22:15:00,3,7,At School,Mobile Data,22,155.0,28.858,42.0,0.013,Night
678,33,Female,India,78954,1,1,Teacher,Rural,Youtube,81,19,Jokes/Memes,4,5294,8,11,49,41,1,9,Boredom,Tablet,Android,22:15:00,3,7,Commuting,Wi-Fi,22,4.26,65.358,2.58,0.136,Night
679,40,Female,India,48064,0,1,Artist,Rural,Youtube,282,9,Pranks,6,7106,2,26,30,12,7,3,Boredom,Smartphone,Ios,09:55:00,9,1,At School,Mobile Data,9,31.33,25.199,3.33,0.092,Morning
680,28,Male,Vietnam,99063,1,0,Manager,Rural,Youtube,256,3,Vlogs,24,7319,8,18,15,93,4,6,Entertainment,Smartphone,Ios,17:45:00,6,4,At Work,Mobile Data,17,85.33,28.59,5.0,0.07,Evening
681,29,Other,Philippines,22454,0,1,Manager,Urban,Tiktok,195,7,Life Hacks,25,8667,5,6,6,89,1,9,Habit,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,27.86,44.446,0.86,0.031,Night
682,27,Female,India,40878,0,0,Labor/Worker,Rural,Tiktok,79,10,Life Hacks,22,9481,1,23,16,54,5,5,Habit,Computer,Windows,16:25:00,7,3,Commuting,Wi-Fi,16,7.9,120.013,1.6,0.291,Afternoon
683,49,Male,Pakistan,71098,1,1,Labor/Worker,Rural,Facebook,159,1,Entertainment,16,8520,7,28,47,89,4,6,Habit,Smartphone,Macos,17:45:00,6,4,At School,Mobile Data,17,159.0,53.585,47.0,0.176,Evening
684,33,Male,India,82154,1,0,Teacher,Rural,Tiktok,255,10,Asmr,7,1186,6,10,40,93,7,3,Boredom,Smartphone,Android,09:55:00,9,1,At Work,Wi-Fi,9,25.5,4.651,4.0,0.039,Morning
685,25,Male,Pakistan,32991,0,1,Students,Urban,Instagram,271,9,Entertainment,15,3414,5,22,9,11,5,5,Habit,Smartphone,Android,16:25:00,7,3,At School,Mobile Data,16,30.11,12.598,1.0,0.081,Afternoon
686,55,Female,Vietnam,88344,1,0,Driver,Rural,Facebook,35,15,Pranks,21,5486,1,23,43,60,1,9,Boredom,Smartphone,Android,22:15:00,3,7,At Work,Wi-Fi,22,2.33,156.743,2.87,0.657,Night
687,29,Male,Mexico,56593,1,1,Driver,Rural,Facebook,149,15,Jokes/Memes,28,3536,1,17,34,68,5,5,Habit,Tablet,Android,16:25:00,7,3,At School,Mobile Data,16,9.93,23.732,2.27,0.114,Afternoon
688,41,Male,United States,56304,1,0,Students,Rural,Instagram,108,3,Gaming,25,1773,6,22,27,78,1,9,Procrastination,Computer,Windows,22:15:00,3,7,Commuting,Mobile Data,22,36.0,16.417,9.0,0.204,Night
689,45,Female,Vietnam,50386,1,1,Waiting Staff,Rural,Instagram,287,5,Pranks,20,5415,7,11,13,46,5,5,Procrastination,Smartphone,Android,16:25:00,7,3,At Home,Wi-Fi,16,57.4,18.868,2.6,0.038,Afternoon
690,25,Female,Germany,75220,1,0,Students,Rural,Instagram,60,9,Asmr,26,2558,1,19,36,38,5,5,Boredom,Smartphone,Android,16:25:00,7,3,At Home,Mobile Data,16,6.67,42.633,4.0,0.317,Afternoon
691,45,Male,Brazil,89338,1,1,Students,Rural,Facebook,160,9,Life Hacks,11,5907,9,17,27,61,1,9,Procrastination,Smartphone,Android,22:15:00,3,7,At Home,Wi-Fi,22,17.78,36.919,3.0,0.106,Night
692,53,Male,India,41083,0,0,Waiting Staff,Urban,Facebook,113,7,Pranks,22,5079,4,24,9,17,7,3,Boredom,Smartphone,Android,09:55:00,9,1,At Work,Wi-Fi,9,16.14,44.947,1.29,0.212,Morning
693,43,Other,Mexico,38354,0,1,Students,Rural,Facebook,98,12,Vlogs,21,9454,5,4,5,66,1,9,Boredom,Computer,Android,22:15:00,3,7,At Home,Mobile Data,22,8.17,96.469,0.42,0.041,Night
694,25,Female,Germany,42190,0,0,Waiting Staff,Rural,Instagram,150,9,Jokes/Memes,1,6724,2,26,22,72,4,6,Entertainment,Smartphone,Android,17:45:00,6,4,At Home,Mobile Data,17,16.67,44.827,2.44,0.173,Evening
695,45,Female,Indonesia,26142,0,1,Cashier,Rural,Instagram,222,6,Life Hacks,5,5420,8,24,31,36,5,5,Boredom,Computer,Macos,16:25:00,7,3,At Home,Wi-Fi,16,37.0,24.414,5.17,0.108,Afternoon
696,45,Female,Mexico,48398,0,0,Teacher,Urban,Youtube,242,2,Life Hacks,13,3291,2,26,3,74,1,9,Entertainment,Smartphone,Android,22:15:00,3,7,At Work,Mobile Data,22,121.0,13.599,1.5,0.107,Night
697,54,Other,India,71971,1,1,Cashier,Urban,Tiktok,192,9,Gaming,21,9210,3,14,30,7,5,5,Entertainment,Tablet,Android,16:25:00,7,3,At Home,Wi-Fi,16,21.33,47.969,3.33,0.073,Afternoon
698,58,Male,India,61862,1,1,Artist,Rural,Youtube,260,17,Vlogs,14,9981,9,27,21,16,4,6,Entertainment,Tablet,Android,17:45:00,6,4,At Work,Mobile Data,17,15.29,38.388,1.24,0.104,Evening
699,53,Male,Vietnam,73410,1,1,Students,Rural,Instagram,18,1,Life Hacks,9,3524,2,20,35,14,5,5,Boredom,Computer,Macos,16:25:00,7,3,Commuting,Mobile Data,16,18.0,195.778,35.0,1.111,Afternoon
700,44,Female,Brazil,39503,0,1,Cashier,Rural,Facebook,88,19,Gaming,17,3504,6,4,6,80,5,5,Boredom,Tablet,Android,16:25:00,7,3,At School,Wi-Fi,16,4.63,39.818,0.32,0.045,Afternoon
701,34,Female,Mexico,68456,1,0,Students,Urban,Instagram,61,6,Vlogs,15,8998,4,28,28,25,4,6,Procrastination,Computer,Ios,17:45:00,6,4,At Home,Wi-Fi,17,10.17,147.508,4.67,0.459,Evening
702,26,Male,Philippines,28016,0,1,Students,Urban,Tiktok,278,5,Life Hacks,21,5989,7,14,32,4,1,9,Boredom,Smartphone,Windows,22:15:00,3,7,At Home,Wi-Fi,22,55.6,21.543,6.4,0.05,Night
703,50,Other,India,22384,0,0,Cashier,Rural,Youtube,235,2,Jokes/Memes,7,2666,6,26,42,29,5,5,Entertainment,Computer,Android,16:25:00,7,3,At Home,Mobile Data,16,117.5,11.345,21.0,0.111,Afternoon
704,37,Male,United States,82320,1,1,Students,Rural,Youtube,60,9,Trends,27,8596,9,4,37,56,1,9,Boredom,Computer,Android,22:15:00,3,7,At School,Wi-Fi,22,6.67,143.267,4.11,0.067,Night
705,30,Male,Vietnam,35072,0,0,Students,Urban,Facebook,195,14,Jokes/Memes,22,7140,9,6,25,6,1,9,Habit,Smartphone,Ios,22:15:00,3,7,At Home,Wi-Fi,22,13.93,36.615,1.79,0.031,Night
706,45,Male,India,60510,1,1,Driver,Rural,Youtube,43,4,Vlogs,22,8785,4,9,32,1,5,5,Habit,Tablet,Macos,16:25:00,7,3,At Home,Mobile Data,16,10.75,204.302,8.0,0.209,Afternoon
707,46,Male,Brazil,68933,1,0,Labor/Worker,Rural,Youtube,239,4,Trends,12,6895,1,21,35,39,5,5,Habit,Smartphone,Android,16:25:00,7,3,At School,Mobile Data,16,59.75,28.849,8.75,0.088,Afternoon
708,30,Female,United States,41826,0,1,Labor/Worker,Urban,Instagram,140,15,Entertainment,23,4107,2,12,22,1,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Home,Mobile Data,16,9.33,29.336,1.47,0.086,Afternoon
709,63,Female,Mexico,88026,1,0,Labor/Worker,Rural,Youtube,129,8,Pranks,6,3280,8,29,24,63,1,9,Procrastination,Tablet,Ios,22:15:00,3,7,At Home,Wi-Fi,22,16.12,25.426,3.0,0.225,Night
710,52,Male,Philippines,45518,0,1,Artist,Rural,Youtube,256,4,Life Hacks,21,2212,8,26,39,57,1,9,Boredom,Smartphone,Ios,22:15:00,3,7,At Home,Wi-Fi,22,64.0,8.641,9.75,0.102,Night
711,23,Male,Mexico,44045,0,0,Waiting Staff,Rural,Youtube,201,16,Entertainment,16,8078,2,8,30,67,4,6,Procrastination,Smartphone,Android,17:45:00,6,4,At School,Wi-Fi,17,12.56,40.189,1.88,0.04,Evening
712,35,Other,Japan,70876,1,1,Students,Rural,Facebook,219,4,Life Hacks,26,9734,4,24,32,65,5,5,Entertainment,Tablet,Ios,16:25:00,7,3,At Home,Mobile Data,16,54.75,44.447,8.0,0.11,Afternoon
713,22,Male,Brazil,71919,1,0,Waiting Staff,Rural,Facebook,112,16,Entertainment,5,7601,1,4,31,65,5,5,Habit,Smartphone,Android,16:25:00,7,3,At Work,Mobile Data,16,7.0,67.866,1.94,0.036,Afternoon
714,64,Other,Germany,47103,0,1,Students,Rural,Instagram,142,12,Vlogs,9,613,7,27,23,21,1,9,Entertainment,Smartphone,Android,22:15:00,3,7,At Home,Mobile Data,22,11.83,4.317,1.92,0.19,Night
715,42,Female,India,56188,1,0,Artist,Rural,Youtube,148,16,Entertainment,14,868,4,26,40,30,7,3,Boredom,Computer,Windows,09:55:00,9,1,At School,Mobile Data,9,9.25,5.865,2.5,0.176,Morning
716,19,Male,Philippines,25845,0,1,Labor/Worker,Rural,Facebook,130,19,Asmr,8,811,8,25,33,96,5,5,Entertainment,Tablet,Windows,16:25:00,7,3,At Home,Mobile Data,16,6.84,6.238,1.74,0.192,Afternoon
717,27,Female,India,56674,1,0,Driver,Rural,Facebook,103,8,Jokes/Memes,14,4862,9,25,25,33,1,9,Habit,Tablet,Ios,22:15:00,3,7,At School,Mobile Data,22,12.88,47.204,3.12,0.243,Night
718,47,Female,Mexico,39337,0,1,Waiting Staff,Rural,Instagram,138,6,Vlogs,12,4177,9,5,36,48,7,3,Procrastination,Tablet,Android,09:55:00,9,1,At Home,Mobile Data,9,23.0,30.268,6.0,0.036,Morning
719,62,Female,India,42313,0,1,Driver,Rural,Tiktok,100,10,Vlogs,10,1744,3,6,24,22,5,5,Boredom,Smartphone,Windows,16:25:00,7,3,At School,Mobile Data,16,10.0,17.44,2.4,0.06,Afternoon
720,22,Other,Mexico,46943,0,1,Students,Urban,Youtube,101,5,Life Hacks,20,2256,5,5,31,94,4,6,Entertainment,Smartphone,Windows,17:45:00,6,4,At Home,Mobile Data,17,20.2,22.337,6.2,0.05,Evening
721,50,Male,India,97949,1,1,Waiting Staff,Urban,Facebook,72,18,Trends,20,7612,6,19,39,54,5,5,Entertainment,Tablet,Android,16:25:00,7,3,Commuting,Wi-Fi,16,4.0,105.722,2.17,0.264,Afternoon
722,18,Male,United States,20276,0,0,Students,Rural,Instagram,38,10,Vlogs,26,8713,6,27,46,4,4,6,Boredom,Smartphone,Android,17:45:00,6,4,At Work,Mobile Data,17,3.8,229.289,4.6,0.711,Evening
723,35,Other,United States,71151,1,1,Labor/Worker,Rural,Instagram,219,10,Pranks,21,7196,8,8,13,87,4,6,Boredom,Smartphone,Android,17:45:00,6,4,At Home,Mobile Data,17,21.9,32.858,1.3,0.037,Evening
724,49,Female,United States,37611,0,0,Cashier,Urban,Instagram,21,7,Gaming,13,5423,6,9,10,55,4,6,Boredom,Tablet,Windows,17:45:00,6,4,At School,Wi-Fi,17,3.0,258.238,1.43,0.429,Evening
725,64,Female,Mexico,31944,0,1,Artist,Rural,Facebook,139,18,Life Hacks,29,5089,6,15,23,44,5,5,Procrastination,Tablet,Ios,16:25:00,7,3,At School,Wi-Fi,16,7.72,36.612,1.28,0.108,Afternoon
726,28,Female,Pakistan,72887,1,0,Students,Rural,Youtube,182,1,Asmr,19,6608,4,4,18,89,5,5,Entertainment,Tablet,Ios,16:25:00,7,3,At School,Mobile Data,16,182.0,36.308,18.0,0.022,Afternoon
727,38,Female,United States,69847,1,1,Cashier,Rural,Tiktok,217,7,Trends,15,9717,7,25,32,12,1,9,Habit,Computer,Macos,22:15:00,3,7,At Home,Wi-Fi,22,31.0,44.779,4.57,0.115,Night
728,43,Female,Germany,78653,1,0,Students,Rural,Youtube,33,1,Pranks,8,1469,8,9,33,81,4,6,Habit,Tablet,Android,17:00:00,6,4,Commuting,Mobile Data,17,33.0,44.515,33.0,0.273,Evening
729,42,Male,United States,76622,1,1,Waiting Staff,Rural,Instagram,108,15,Asmr,23,2675,3,7,36,79,4,6,Habit,Computer,Android,17:00:00,6,4,At Home,Mobile Data,17,7.2,24.769,2.4,0.065,Evening
730,39,Male,India,47810,0,0,Waiting Staff,Rural,Instagram,148,4,Trends,21,1513,7,8,28,74,4,6,Boredom,Smartphone,Android,17:00:00,6,4,At Work,Mobile Data,17,37.0,10.223,7.0,0.054,Evening
731,44,Female,Brazil,97842,1,1,Engineer,Rural,Tiktok,183,10,Vlogs,10,4876,3,15,16,99,5,5,Boredom,Smartphone,Android,14:00:00,7,3,Commuting,Wi-Fi,14,18.3,26.645,1.6,0.082,Afternoon
732,30,Other,India,30503,0,0,Driver,Rural,Youtube,38,9,Pranks,3,1451,8,19,16,52,5,5,Entertainment,Tablet,Android,14:00:00,7,3,At School,Mobile Data,14,4.22,38.184,1.78,0.5,Afternoon
733,50,Male,Vietnam,56976,1,1,Waiting Staff,Rural,Instagram,152,2,Comedy,21,4654,1,15,18,93,7,3,Habit,Smartphone,Macos,08:00:00,9,1,At Home,Mobile Data,8,76.0,30.618,9.0,0.099,Morning
734,51,Female,India,31590,0,0,Waiting Staff,Rural,Instagram,51,14,Trends,3,3007,1,5,8,76,1,9,Entertainment,Smartphone,Android,21:00:00,3,7,At Home,Mobile Data,21,3.64,58.961,0.57,0.098,Night
